count hate_speech offensive_language neither class tweet
Damnismartallofasudden"
3 3 0 0 0 "Black bitches dont be kickin up in our school Bitches still comin wit durags still on they head nd shit"
3 3 0 0 0 "Black cops want to kill white citizens Spic cops want to kill Anglo citizens Zigeuner cops are all rapists"
6 2 1 3 2 "Black guy in class attempts to throw a paper ball into the trash
misses Mrs Mundy Youre a disgrace to your race Marcus "
3 3 0 0 0 "Black people like disgust me laughing at someone who died dumb monkey ass niggas like you need to be locked up just for stupidity"
3 0 3 0 1 "Black twitter needs to get off Paul George dick about him impregnating a stripper Wiz did Tyga did Kanye turned a hoe into a housewife"
3 0 3 0 1 "Blah blah Idgaf bout you crazy ass bitch"
3 0 3 0 1 "Blah blah blah blah How it sound when these bitches talk "
3 0 3 0 1 "Blah In all honesty I just need some pussy Thats it"
3 0 2 1 1 "Blatt trash too but twitter said he was good"
3 0 3 0 1 "Blocked his fuzzy butt128522 Ignore this low life creature"
3 0 3 0 1 "Blonde bitch wit her blue eyes like butter when she spread"
3 1 2 0 1 "Blood this nigga Dion retarded"
3 0 3 0 1 "Blow up the pussy like Hussein Bitch look at me crazy like whos sane "
3 0 3 0 1 "Blows my mind how some guys have these model type girls then cheat on them with some ghetto hoe"
3 1 2 0 1 "Blunt to the head fuck Feds I eat pussy till my tongue red"
3 0 2 1 1 "Boats n hoes boats n hoes gotta have me my boats n hoes"
9 1 8 0 1 "Bobby bitch"
3 0 3 0 1 "Bobby bitch dropping in five minutes though Let that sink in "
3 0 3 0 1 "Bobby bitchgtHot nigga"
3 0 2 1 1 "Bobby bitch Dickhead TOP BOBBY SHMURDA SONGS HOT NIGGA 38221"
3 0 3 0 1 "Bobby stole the black from Gabby Pedro But she kept all the ghetto LifeMade"
3 0 3 0 1 "Bomb your house
Then fuck your bitch
All hail Al Qaeda"
3 0 3 0 1 "Bond had the hoes and the money Bourne kicked ass no gadgets hawk always let a bitch die"
6 0 6 0 1 "Boney ass bitch farting out mini basketballs "
3 0 3 0 1 "Boosie ran this hoe"
3 0 2 1 1 "Boozer so trash"
3 0 3 0 1 "Bored then a hoe in the auditorium hmu httptcoV8tgqHEAg8"
3 0 3 0 1 "Bored then a hoe Listening to these fuck ass adults lecturing us with httptcoNyBO16RMsh"
3 0 3 0 1 "Boss ass bitch remix httpstcojxGBWZ8bHo"
3 0 3 0 1 "Bossd up on my old hoes"
3 0 0 3 2 "Bostons Jihadi Nest and Student Arm of the Muslim Brotherhood Joe For America httptco4IfJwoeSDR via "
3 0 3 0 1 "Both but that was the old me lol U be havin bitches on deck for the sex or its a new joint every time"
3 0 3 0 1 "Both of my bitches drive range rovers"
3 0 3 0 1 "Both of them hoes losers and need to hit the gym"
3 0 2 1 1 "Both trash but I guess they got tired of Chalmers trash starting How chalmers lose his job to Norris Cole Lmfaoooo"
3 0 3 0 1 "Both yall pussy son beat it httptcocbnjo5WJ"
3 0 3 0 1 "Bought that bitch mozzarella sticks Bitches love mozzarella sticks"
3 0 3 0 1 "Bought these bitches breakfast and now getting kissed on my cheeks non stoplol Check out is literally in mins tho"
3 0 0 3 2 "Bought this Lp in Manchester the other week had no idea it was coloured vinyl Man what a steal VinylGasm ReMachined"
3 0 3 0 1 "Bout tht time where the hoes are gettin dicked down"
3 1 2 0 1 "Bout to bust this bitch wide open Such a waste of money"
3 0 3 0 1 "Bout to dub dis bitch"
3 0 3 0 1 "Bout to get a breasts reduction these bitches be in the way128530"
6 0 0 6 2 "Bout to make some brownies in a few"
3 0 3 0 1 "Bout to put me some hoes on backpage Try my pimp hand out "
3 0 2 1 1 "Bout to smoke a n dis bitch Pollution"
3 0 3 0 1 "Bout to unfollow all the bitches I follow currently and follow all new bitches I need change in my life and I feel like thats a good start"
3 0 3 0 1 "Bouta Rasengan all these stupid bitches"
3 0 3 0 1 "Bow down bitches bow down bitchess"
3 0 3 0 1 "Bowling Greens campus looks old as fuck Like state penitentiary old But they do have a lot of bitches so I guess that counts for a lot"
3 0 3 0 1 "Boy Yo bitch a lame Dont Nobody Know Her but you"
3 2 1 0 0 "Boy Yung thug is a fag"
3 0 3 0 1 "Boy a bitch STILL aint got the proper amount of sleep "
3 0 3 0 1 "Boy damn jitt got his ass bitch slapped in da court yard comin to 6th period i was yelln n shit"
3 1 2 0 1 "Boy these downlow niccas should be ashamed"
3 1 2 0 1 "Boy you gotta turn that Nikki song all the way down on the volume kuz its trash But that the ass fat lawd128525128525128525128588128588128588"
3 0 3 0 1 "Boy Some hoes be setting themselves up for failure shit be so funny Im sleep tho httptcoaixoa7M7bT"
3 0 3 0 1 "Boyfriends and brothers will drop off and pick up bitches from their fast food job as long as their promised a free meal"
3 0 3 0 1 "Boys dont wanna seem like bitch thats why they dont express feelings like us females do"
3 0 3 0 1 "Boys want bad bitches and dummies Men want strong women who respect themselves and support his grind while handling hers"
3 0 3 0 1 "Boyyyyy if I had a bitch who pussy taste lil mamas spaghetti THAT WOULD B HAPPY BITCH8230 httptco2Qy0dQokmg"
3 0 3 0 1 "Brackin in da bity boolin wit sum bitches straight bleedin"
3 0 2 1 1 "Brad Pitt is older than Charlie Sheen What the fuckkkkkkkkkkkkk"
3 2 1 0 0 "Brady heard yall say he was washed now he washing the league on you hoe ass niggas"
3 0 3 0 1 "Brag bout your hoes you prolly get to no pussy"
3 0 3 0 1 "Brag to you about the hoes he hittin and when you ask for a pic he show you some sorry ass female Then all you can do is laugh"
3 0 1 2 2 "Brandon Jennings trash"
3 0 3 0 1 "Break shit fuck the lawgrrrrfuck that shitpunch that bitch"
3 0 0 3 2 "Breakfast fried chicken jerk chicken Tater tots white rice nd press yellow rice nd beans Mac nd cheese httptcoUsz8gJnZl0"
3 0 1 2 2 "Breakfast of champions shrimp lobster balls no sandusky French fries nd a nice big Quahog clam for8230 httptcoUajUkcoAfV"
3 0 3 0 1 "Breaking News ur a little bitch"
6 0 6 0 1 "Breaking yo bitch like a KitKat nigga"
3 0 3 0 1 "Breakup Anthem 128680128680128680We threw shidd lemme just fall back pick up my side hoes cuz i stayed in contact httpstcobnqd4FifRq"
3 0 3 0 1 "Breezy gotta sleep this hoe"
3 0 3 0 1 "Briahna told me the best advice I ever gave her was that it aint nothing to cut dat bitch off lmao"
3 0 3 0 1 "Brie said We were together since before we were born You guys are twins duh bitch Omg who wrote the script BellaTwins"
3 0 0 3 2 "Brilliant job by to limp it back to the pits without causing a yellow Wish he didnt need to though PLM"
6 2 4 0 1 "Bring a niggah some icecream"
3 1 2 0 1 "Bring another bitch for a real nigga"
3 0 3 0 1 "Britt attitude be for no reason bitch mad at breakfast "
3 0 3 0 1 "Bro Im bored then a hoe rt"
3 2 1 0 0 "Bro everybody is a ho then fuck it your favorite Color is mango red you are a ho you charge your phone all the way to Ho smh"
3 0 3 0 1 "Bro what in the fuck yall bitches thinking That is not ok"
3 0 3 0 1 "Bros before hoes not bros over your girlfriend"
3 0 3 0 1 "Bros before hoes not bros over your girlfriend"
3 0 3 0 1 "Broke bitches be like oh he Got MONNNEYYY"
3 1 2 0 1 "Broke bitches make me sick"
3 0 3 0 1 "Broke bitches on my tl"
3 0 3 0 1 "Broke bitches that talk shit those the ones that I stunt for "
3 0 3 0 1 "Broke bitches that talk shit now them the bitches I stunt for "
3 0 3 0 1 "Broke hoes always wanna argue u aint ate all day were u get that energy from "
3 1 2 0 1 "Broke pussy boy Deions record"
3 0 2 1 1 "Broner would still knock half u niccas out"
3 0 3 0 1 "Brooo Chinese sounds goooood then a hoe rn but my momma making carne con chile so I guess Im gucci with that "
3 0 2 1 1 "Brooooooo that wingstop went sooooo clutch I straight ran through that hoe"
3 0 0 3 2 "Brown is a color so my eyes are colored"
3 0 1 2 2 "Brownies brownies brownies"
6 0 0 6 2 "Browns and redskins shouldnt be considered nfl teams"
3 0 3 0 1 "Brrr hoe dichter bij het Sint gebeuren hoe racistischer de drek op twitter en het komt nagenoeg alleen van de proZwartePieten hoek Engvolk"
3 0 3 0 1 "Bruh Im ready to get this four wheeler that bitch is fast asf"
6 2 4 0 1 "Bruh He def wanted to call L Rock a nigger in that last RT LMAOOOOOOOOOOOOOOOOOOOOOOOOOOOO"
3 0 3 0 1 "Bruh bitches be wearing heels and club outfits to school and shit "
3 0 2 1 1 "Bruh leave it to the coins coons"
3 0 3 0 1 "Bruh this niggah always falls asleep "
3 0 3 0 1 "Bruh went so hard on that bitch he deserves pimp of the year"
3 0 3 0 1 "Bruh Sasuke and Sakuras daughter gonna be a bad Uchiha bitch"
3 0 3 0 1 "Bruh pt jaxon1114 killed this hoe too last night while we was sleep httptcoF1Choia21G"
6 0 1 5 2 "Bruh soo trash"
3 0 3 0 1 "Bruhhhh hoes ass laws had to fuck up the fun "
3 0 3 0 1 "Bruised ankle is a bitch"
3 0 3 0 1 "Brutus looking girl getting off the elevator as Im walking into a different one No bitch u cant come in u cant u cant come in"
3 0 3 0 1 "Bryant must think hes so cute going out w his stupid ass friends and leaving me here but watch when he gets back lil bitch"
3 0 3 0 1 "Bsd bitch make it clap"
3 0 3 0 1 "Bt bitches ampamp niggahs always had there hand out"
6 0 6 0 1 "Bt dubz ur best pals bitch about u to me quite often stoplivingafuckinglie hatredisincreasing"
3 1 2 0 1 "Buddy a fruit Brandon said you a dirty ass coon8221"
3 1 2 0 1 "Buddy drug the whole train lmao good extra ass hoes"
3 1 2 0 1 "Buddy slapped his rent stress out on that messy bitch What I done told u hoes bout New York niggas amp they temper TrainVideo"
3 0 3 0 1 "Build a bear ltltltlt build a bitch"
3 0 3 0 1 "Bull color schemes DULL you stupid bitch DUKE WEARS BOLD PASTEL COLORS Bull makes no sense"
3 1 2 0 1 "Bullets stick to a nigguh damn liver"
3 2 1 0 0 "Bullets through a nigguh tru jeans"
3 0 3 0 1 "Bullying laws are for pussies"
3 0 3 0 1 "Bum ass hoe"
3 0 3 0 1 "Bum bitch wont even my type"
3 1 2 0 1 "Bumoose ducking those insults like a scared white pussy"
3 2 1 0 0 "Bumped into a bitch that filed for sexual harassment at work against a coworkerI aint been so shook in my life"
3 0 3 0 1 "Bumpin that nigga nigga Rick Ross BMF this hoe going harrrrd highh outside enjoying this weather"
3 1 2 0 1 "Bunch of hurt niggas amp bitches on my IG timeline tonight Muhfuckas lame as hell b"
3 2 1 0 0 "Burn bitch httptco63FmrF0g5j"
3 1 0 2 2 "Burnating all Yankees and their thatch roof cottages Astros httptcoj3dZiwBDt0"
3 1 0 2 2 "Burritos are trash"
3 0 3 0 1 "Bussin bitches with my Gwale Gwalas"
3 0 3 0 1 "Bussy Is that avi pussy poppin on a handstand"
3 1 2 0 1 "Bust a nicca headsmack a hoshoot the club up 128266128266128131128131128131"
3 0 3 0 1 "Bust a nicca headsmack a hoe and shoot the club up So what we doing"
3 0 3 0 1 "Bust in dat bitch face I dont want sons "
3 0 3 0 1 "Busted my lip playing ball so now I cant enjoy pussy and this delicious MANGO"
3 0 2 1 1 "But Carl is a bitch "
3 0 0 3 2 "But I callin out da race card Aint no colored podcasts out dare"
3 0 3 0 1 "But I cant buy tomorrow Thats why I go hard hoe"
3 0 3 0 1 "But I cant get her to smoke unless I bitch about it The struggles of having a girl who doesnt In actuality its a great thing"
3 0 3 0 1 "But I have the hoes httptcoXmFcV9rmV5"
3 0 3 0 1 "But Im calling this bitch yeah ok after you called me I return calls especially if it aint my girl8230 httptco6sSxOpuHge"
3 2 1 0 0 "But atleast they let me knowur a faggot if u keep those type of twitter secrets"
3 0 3 0 1 "But bitch you gon shave or wax that pussy before I bless it Foh"
6 0 5 1 1 "But bitches are crazy Id be in jail for sure"
3 0 3 0 1 "But bitches be mad than a Mf when they dont know what Im doing amp how I getting it "
3 0 3 0 1 "But if you knew bitch youll do better "
3 0 3 0 1 "But no one calls him a pussy for his injuries"
3 0 3 0 1 "But not prettier than Ambers Her pussy is pretty"
3 0 1 2 2 "But rich is a light skin coon So its expected"
3 0 3 0 1 "But she a bad bad bitch make you late for it"
3 0 3 0 1 "But she can shade the shit out a bitch YourWifeCantRead"
3 0 3 0 1 "But she is a hoe idk about that httptcoeccFBqzlKZ"
3 0 3 0 1 "But staying up gon be a bitch"
3 0 3 0 1 "But they only talk on twitter bc pussies in real life"
3 0 3 0 1 "But this emotional shit is absolutely for the birds"
3 0 3 0 1 "But who is me 128129to TALK about the next bitch flexing when975765039 I done don it before "
3 0 3 0 1 "But why did this bitch just follow medont even like u "
3 0 3 0 1 "But why does my school always have prom on Friday the 13th like this isnt some Freddy Vs Jason shit Even tho some bitches gonna look it "
3 1 2 0 1 "But yall niggas wanna call these women hoes when they leave you for a nigga that appreciates her Fuck you lil niggas"
3 1 2 0 1 "But you bird ass niggas out here getting your feathers ruffled just shook And aint no such thing as a half way crook"
6 0 5 1 1 "But you cant tell a broke bitch nothin 128056974965039"
3 0 3 0 1 "But you love me you dont wanna be with nobody else blah blah Bullshit fa the birds"
3 0 3 0 1 "But you Nvm I dont see why men disrespect women by calling them offensive names like bitch hoe slut or female Smh"
3 1 2 0 1 "Butler Unchained Review httptcoHXyYUjmOrm Short version whitey sucks and a potentially positive film is simply antiwhite agitprop"
3 0 3 0 1 "Butters get all the hoes"
3 1 2 0 1 "Bye bitch"
3 0 0 3 2 "Bye Bye Charlie Strong"
3 0 3 0 1 "Bytch was an infant How the hell this bitch talking bout how much she remember bout Pac before he died187"
3 1 0 2 2 "CAIR Publishes a Hit List for Jihadis httptcohvVfXypmHm via If you are a red blooded American you may be on the list"
3 0 2 1 1 "CEBROS and corporate hoes"
3 0 3 0 1 "CLEARY diz princess iz a bad bitch httptcojV1SA1b2xw"
4 1 3 0 1 "CNT nobody be mad at who he choose to be with I cant be mad at no bitch its the nigga so hay"
3 0 2 1 1 "COME TO TND Atrocities starts at followed by Lost Cause Auramea Night Verses and NORMA JEAN Lets fill this bitch"
3 0 3 0 1 "Caleb needs to stop being a little bitch"
3 0 3 0 1 "Calebs a dick and Hannas a bitch I hate them both now "
3 0 1 2 2 "California has gangs because California is trash"
3 2 0 1 0 "California is home to skater trash"
3 0 3 0 1 "Call a hoe a hoe and a rat a rat"
3 1 2 0 1 "Call a negro"
3 0 3 0 1 "Call dat bitch httptcop50wtGrz8a"
3 0 3 0 1 "Call me a dumb bitch but ion even know wtf Ebola is "
3 1 2 0 1 "Call me a fag but I love when people turn their heads or look out of their cars when I drive by cause they head me slumpin Bitches love it"
3 0 2 1 1 "Call me ghetto if you want but Im walking to and from class with my bonnet on my hair"
3 0 3 0 1 "Call of duty out this bitch"
3 1 2 0 1 "Call when you grow up If you live that long Sorry for parents with such poor skills they got you old bitch"
6 0 6 0 1 "Called Eddie a hoe By mistake doe Lol"
3 0 3 0 1 "Calling it am early night heartache is a bitch broken"
3 0 0 3 2 "Calling out teabaggers conservatives on their BS httptcol8Qx8RMjrG via "
6 0 6 0 1 "Calling these nasty hoes out Mrs Wells is too real128514128514128514 httptcoD4EnQkDswR"
3 0 3 0 1 "Cam Newton is Such a little girl like grow up and quit actin like a bitch"
3 0 3 0 1 "Cam Newton is such a pussy he needs to grow up and learn he isnt a hotshot any more"
3 0 3 0 1 "Came home and found my cat sleeping on my pillow c I love that niggah"
3 0 3 0 1 "Camo day Catch me at school huntin for basic bitches httptcoNPiq0jS5uz"
3 2 1 0 0 "Can faggots of HoneyBooBoo imagine this internet world was created to trap them and feed them to Allah like gazelles IT StephenKing"
3 0 0 3 2 "Can Charlie Crist pull one over on Rick Scott Well he did pull one over on floridaprimary dems tonite TPOT Election2014"
3 0 3 0 1 "Can Dick Sherman get caught doing blow of a tranny hooker some time soon please Preferably Pete Carroll"
3 0 3 0 1 "Can I bring another bitch can we have a threesome or nahhh"
3 0 3 0 1 "Can I bring another bitch or nah"
3 1 2 0 1 "Can I bring another bitch or nah"
3 0 1 2 2 "Can I double stuff your Oreo"
3 0 3 0 1 "Can I get some good neck out dis hoe"
3 0 3 0 1 "Can I have a bad bitch without no flaws
Come to meet me without no drawers"
3 0 3 0 1 "Can I have a bad bitch without no flawwssss"
3 0 3 0 1 "Can I pay you to stop being a Lil bitch Gah damn shut the fuck up"
3 0 3 0 1 "Can I sit on your face Sit on a hot stove bitch httptcoXPauwp43OA"
3 0 3 0 1 "Can i bring another bitch or nah"
