text class_label
" read her TL for many great stories" sexism
" I never watch these thingsdo they ask men anything" 
" Gray sweat pantssweatshirt" sexism
" One should consider we actually get more tax breaks and less intensive jobs even in" sexism
" and we still get payed equally That stupid myth bothers me to no end because there" sexism
" worth fighting for that actually do damage women and people of every race and gende" sexism
" But do they even interview the men If so about what" sexism
" Agreed I just hate that society is so economically illiterate they blame sexism rather than capitalism for those questions" sexism
" httptco3u6PChDs6f httptcorgjJNBUtAo httptcokAzMqMyn3Q httptcoROSx40h9t6 httpt" 
" Was your previous praise tactical or just misplaced" sexism
" Is the fact that women are asked that question sexist" sexism
" No one is assuming They have the ratings the click numbers etc" 
" Not paid the same in Hollywood They each have agents who individually negotiate their deals You want to pay a flat rate" 
" Free market They get what they negotiate Producers feel its fair or not The actoractress can accept or not AskHerMore" sexism
" When was she good I confuse her and ten other women which is why their pay is lower BTW Supply vs Demand" sexism
" K httptco0o9GQ6jFsY" sexism
" Why Are Women Asked About Their Dresses on the Red Carpet SexismOur Five Favorite Red Carpet Fashion" sexism
" What did he make for that role Not much comparatively I imagine Tom Cruise would have made triple" 
" Show an example" sexism
" Name namesperhaps they are less comparable than you think" 
" AskAWhiteFeminist Seriously what rights dont you have and why can none of you answer that question" sexism
"If amp work SAME job for SAME wage but he works hrs vs her formula cited would show gap " 
" The feminist opposition to GamerGate is just another example of privileged women damseling to gain moral authority the" sexism
" Thisgt Yes Thank you This is exactly what I tell them FemFreeFriday WomenAgainstFeminism httpt" sexism
" Who was she raped by" sexism
" He asked for it Did you Why not find an employer who will value you properly" sexism
" in her mind Sure" sexism
" I get that A Rotherham Redux But who raped Cytheria" sexism
" invented dogging videos but cant have Page " sexism
" Please if you disagree with Harriet Harman httptcohPYDZETRpN Please follow RT httptcoOdFbiCEBr1 DontDateSJWs" sexism
" I knowwas on NoMorePage3 for that whole thing Best troll EVER" 
" Please answer httptcomNh301bayI" 
" Ironically giving men equal paternity leave necessary if women are to achieve equal paybut feminists hate men so they dont" sexism
" Please answer httptcom7i3NFQsDY" 
" Courtesy of our friend the Hairman of the Board PatriciaArquette EqualPay httptcokCKrnbaAi8" sexism
" Shhhno hints Theyll copy off your paper" sexism
" What does the on the dollar figure describe" 
" No You have proven your ignorance here to anyone who isnt as dumb as you Its there for all to see but you dont know it" sexism
" Again you have already typed out your ignorance Anyone who understands economics can scroll up amp see you prove it Thanks" sexism
" Again the case is madeunless u delete your tweets trying to guess which one exposes your idiocy Case closed Take care" 
" No being right makes me right I cant prove that to someone without the brainpower to understand it Its OK Take care" 
" You can have this one Untag Thanks Ive gotten what I need from her httptcorP894UHMYJ" 
" So you can only place your trust in what they say You dont know the material well enough to examine it on your own EqualPay" sexism
" I realise it was an offthecuff insult but still a strange choice for someone who clai" sexism
" Sigh httptcoSzPWoILvvp" sexism
" How is that the same education Did he get a teaching degree as well" sexism
" I meant micro vs macro economics" sexism
" Did you know that men are 4x more likely to negotiate for compensation and job perks equalpay" sexism
" Can you explain what that refers to" 
" If you dont negotiate good salary going in its difficult to make that up later " 
" You know thats pure propaganda for dumb people right" sexism
" Should women be united or honest" sexism
" I think Arquette is a dummy who believes it Not a Valenti who knowingly lies" 
" In this case evidently yes" sexism
" So she needs to give David million I guess" 
" The girl who played Palin in porn only got for SAME job as Patty" sexism
" No Every bit of that is a lie httptcoaDDvaaDVtW" sexism
" Because its a known lie Mostly httptconW8puifWbY" sexism
" I need a meme of thatthats my day in a nutshell" 
" Awesome Will go into my daily use folder" sexism
" Just need Sinclair for the trifecta" sexism
" I was referring to his more famous one butlove this I understand the most I can do against feminism is raise awareness" 
" You mean the voices in their headnobody cat calls these fucking el" sexism
" Nope Sorry" sexism
" They want to close ALL womens prisons" sexism
" By that logic every email ever sent iswai" sexism
" httptcoMgzUVS5oMi Even in wrestling it has its share of Feminist Authority figures Guess who called out on " sexism
" Then I guess Feminism is just a sideshow as much as WWE wrestling in general Irony is off the c" sexism
" Your defense of a gender biased prison system" sexism
" I determined you arent worth such an effort Deal" 
" and this is why I knew not to bother with this Drip I can just smell them now" sexism
" Not aimed at you" sexism
" I agree I can just spot them early I was right about Gaga" sexism
" Becoming fed up with feminism finally motivated us to organize and speak up for" sexism
" NM Sorry didnt read your TL first I see you are not a feminist" sexism
" httptcoQCLsQaxoJr" sexism
" Which is" sexism
" I knowJulianne Moores pudgy little sister is severely overvaluing herself here" sexism
" Repeating the lies I see" 
" Your example is years old you realize" 
" Hey I had him on of my fantasy teams" sexism
" I sawRTed it Too funny I saw this one today httptcoNLIUdKfD7w" sexism
" I know You know My intent is to prove they dont know" sexism
" Possible" 
" What right do you lack" 
" I agree but thats because you as a woman have MORE legal rights than I do So that WOULD be great" sexism
" Are men not human Do they deserve EqualRights" 
" Great So you support mens right to financial abortion cool" sexism
" Thanks And you are seemingly are less interested in equality for ALL than you stated priorjust saying" sexism
" Thanks I find the word actually unnecessary in that sentence butthanks" sexism
" People who arent full of hatred tend to be prettier like this girl I theorize being hateful makes one " sexism
" You say this based on what" 
" Actually they did Feminist cannibalism It was great" sexism
" Me too Oddly Anita has not Im a bit insulted" sexism
"Do tell feminist hypocrites who organized abuse report fraud to REPEATEDLY ban of WomenAgainstFeminism how you LetWomenSpeak" sexism
" I knowthats the goal Im here to expose their lack of sense" sexism
" SeeI specifically left those out because the reverse argument is made for Hollywood Drawing power differences etc" 
" whereas prostitution is the same job for same audience for most part AKA making one guy cum" sexism
" I just wanted proof that feminism sheep believe the lie" sexism
" No those are lies too Read the Hanna Rosin article to understand why claiming your proof as proof is pathetic EqualPay" 
"When u know what an OBVIOUS lie the PayGap is Valentis solution would be LOL were it not scary cuz they mean it httptcohKFsNHfine" 
" Low IQs" sexism
" Thats their goal" sexism
" Hey look me too httptcoN99JpaNtsq" 
" So someone just told me that feminism lying communists who oppose equality Can you believe people this BS http" sexism
" And that proves what" sexism
" Im curvy The kind men fap over not the type of curvy feminists want you to think men fap over httptcoLrGri79gqo" 
" Mens rights activist or advocate" sexism
"Hey or what is talking about She seems to be trying to imply that AU wages are assigned not negotiated" sexism
" Thanks Feminists now stand in the way of equality So well never achieve it until people realize they wont finish the job" sexism
" I respect your use of Sprinkles Are For Winners" sexism
" They essentially mean communism when they say it Anytime a group openly loathes the word merit they are up to little good" sexism
